Material;Material Document;Reference;Posting Date;Time of Entry;Quantity;Base Unit of Measure;Boxes;Pallets
Y302057900;4906042854;0084188689;22/11/2022;11:31:38;1;CU;0;0,0
Y000060808;4906042860;0084188673;22/11/2022;11:31:41;6;CU;1;0,0
Y000060909;4906042860;0084188673;22/11/2022;11:31:41;7;CU;1;0,0
Y300752506;4906042860;0084188673;22/11/2022;11:31:41;6;CU;1;0,0
Y301017000;4906042860;0084188673;22/11/2022;11:31:41;1;CU;0;0,0
Y301044706;4906042860;0084188673;22/11/2022;11:31:41;2;CU;0;0,0
Y301709100;4906042860;0084188673;22/11/2022;11:31:41;3;CU;1;0,0
Y301709100;4906042860;0084188673;22/11/2022;11:31:41;1;CU;0;0,0
Y301918000;4906042860;0084188673;22/11/2022;11:31:41;6;CU;1;0,0
Y302057900;4906042860;0084188673;22/11/2022;11:31:41;1;CU;0;0,0
Y000060808;4906042863;0084188691;22/11/2022;11:31:45;1;CU;0;0,0
Y000060808;4906042863;0084188691;22/11/2022;11:31:45;7;CU;1;0,0
Y000060909;4906042863;0084188691;22/11/2022;11:31:45;8;CU;1;0,0
Y300752302;4906042863;0084188691;22/11/2022;11:31:45;5;CU;1;0,0
Y300752302;4906042863;0084188691;22/11/2022;11:31:45;1;CU;0;0,0
Y300752407;4906042863;0084188691;22/11/2022;11:31:45;3;CU;1;0,0
Y301017708;4906042863;0084188691;22/11/2022;11:31:45;13;CU;2;0,0
Y301044706;4906042863;0084188691;22/11/2022;11:31:45;29;CU;5;0,0
Y301522002;4906042863;0084188691;22/11/2022;11:31:45;11;CU;2;0,0
Y301522102;4906042863;0084188691;22/11/2022;11:31:45;2;CU;0;0,0
Y301709100;4906042863;0084188691;22/11/2022;11:31:45;19;CU;3;0,0
Y301709100;4906042863;0084188691;22/11/2022;11:31:45;3;CU;1;0,0
Y301709100;4906042863;0084188691;22/11/2022;11:31:45;9;CU;2;0,0
Y301764100;4906042863;0084188691;22/11/2022;11:31:45;5;CU;0;0,0
Y301780700;4906042863;0084188691;22/11/2022;11:31:45;9;CU;1;0,0
Y301780800;4906042863;0084188691;22/11/2022;11:31:45;9;CU;1;0,0
Y301918000;4906042863;0084188691;22/11/2022;11:31:45;3;CU;1;0,0
Y000060709;4906042864;0084188686;22/11/2022;11:31:48;1;CU;0;0,0
Y000060808;4906042864;0084188686;22/11/2022;11:31:48;7;CU;1;0,0
Y000060909;4906042864;0084188686;22/11/2022;11:31:48;5;CU;1;0,0
Y000060909;4906042864;0084188686;22/11/2022;11:31:48;22;CU;4;0,0
Y300752302;4906042864;0084188686;22/11/2022;11:31:48;9;CU;2;0,0
Y300752407;4906042864;0084188686;22/11/2022;11:31:48;7;CU;1;0,0
Y300752506;4906042864;0084188686;22/11/2022;11:31:48;4;CU;1;0,0
Y301017000;4906042864;0084188686;22/11/2022;11:31:48;34;CU;6;0,0
Y301017708;4906042864;0084188686;22/11/2022;11:31:48;4;CU;1;0,0
Y301017708;4906042864;0084188686;22/11/2022;11:31:48;6;CU;1;0,0
Y301044706;4906042864;0084188686;22/11/2022;11:31:48;16;CU;3;0,0
Y301709100;4906042864;0084188686;22/11/2022;11:31:48;19;CU;3;0,0
Y301709100;4906042864;0084188686;22/11/2022;11:31:48;1;CU;0;0,0
Y301764100;4906042864;0084188686;22/11/2022;11:31:48;12;CU;1;0,0
Y301764100;4906042864;0084188686;22/11/2022;11:31:48;4;CU;0;0,0
Y301780700;4906042864;0084188686;22/11/2022;11:31:48;8;CU;1;0,0
Y301780800;4906042864;0084188686;22/11/2022;11:31:48;3;CU;0;0,0
Y301918000;4906042864;0084188686;22/11/2022;11:31:48;6;CU;1;0,0
Y302057900;4906042864;0084188686;22/11/2022;11:31:48;17;CU;3;0,0
Y000060808;4906042876;0084188680;22/11/2022;12:01:36;5;CU;1;0,0
Y000060808;4906042876;0084188680;22/11/2022;12:01:36;5;CU;1;0,0
Y000060909;4906042876;0084188680;22/11/2022;12:01:36;2;CU;0;0,0
Y000060909;4906042876;0084188680;22/11/2022;12:01:36;4;CU;1;0,0
Y300752506;4906042876;0084188680;22/11/2022;12:01:36;5;CU;1;0,0
Y301044706;4906042876;0084188680;22/11/2022;12:01:36;2;CU;0;0,0
Y301044706;4906042876;0084188680;22/11/2022;12:01:36;1;CU;0;0,0
Y301044706;4906042876;0084188680;22/11/2022;12:01:36;8;CU;1;0,0
Y301519801;4906042876;0084188680;22/11/2022;12:01:36;3;CU;0;0,0
Y301519801;4906042876;0084188680;22/11/2022;12:01:36;6;CU;1;0,0
Y301522102;4906042876;0084188680;22/11/2022;12:01:36;4;CU;1;0,0
Y301709100;4906042876;0084188680;22/11/2022;12:01:36;5;CU;1;0,0
Y301709100;4906042876;0084188680;22/11/2022;12:01:36;7;CU;1;0,0
Y301918000;4906042876;0084188680;22/11/2022;12:01:36;4;CU;1;0,0
Y301918000;4906042876;0084188680;22/11/2022;12:01:36;2;CU;0;0,0
Y000060808;4906042878;0084188687;22/11/2022;12:01:37;186;CU;31;0,1
Y000060909;4906042878;0084188687;22/11/2022;12:01:37;209;CU;35;0,1
Y300752506;4906042878;0084188687;22/11/2022;12:01:37;82;CU;14;0,0
Y301017000;4906042878;0084188687;22/11/2022;12:01:37;113;CU;19;0,1
Y301017708;4906042878;0084188687;22/11/2022;12:01:37;39;CU;7;0,0
Y301044706;4906042878;0084188687;22/11/2022;12:01:37;52;CU;9;0,0
Y301709100;4906042878;0084188687;22/11/2022;12:01:37;160;CU;27;0,2
Y301918000;4906042878;0084188687;22/11/2022;12:01:37;79;CU;13;0,0
Y302057900;4906042878;0084188687;22/11/2022;12:01:37;62;CU;10;0,0
Y000060909;4906042877;0084188696;22/11/2022;12:01:37;10;CU;2;0,0
Y300752506;4906042877;0084188696;22/11/2022;12:01:37;1;CU;0;0,0
Y301017000;4906042877;0084188696;22/11/2022;12:01:37;9;CU;2;0,0
Y301519801;4906042877;0084188696;22/11/2022;12:01:37;5;CU;0;0,0
Y301522002;4906042877;0084188696;22/11/2022;12:01:37;8;CU;1;0,0
Y301522102;4906042877;0084188696;22/11/2022;12:01:37;2;CU;0;0,0
Y301522102;4906042877;0084188696;22/11/2022;12:01:37;4;CU;1;0,0
Y301709100;4906042877;0084188696;22/11/2022;12:01:37;7;CU;1;0,0
Y301918000;4906042877;0084188696;22/11/2022;12:01:37;3;CU;1;0,0
Y301918000;4906042877;0084188696;22/11/2022;12:01:37;11;CU;2;0,0
Y000060808;4906042880;0084188695;22/11/2022;12:01:38;1;CU;0;0,0
Y000060909;4906042880;0084188695;22/11/2022;12:01:38;4;CU;1;0,0
Y301017000;4906042880;0084188695;22/11/2022;12:01:38;10;CU;2;0,0
Y301017000;4906042880;0084188695;22/11/2022;12:01:38;1;CU;0;0,0
Y301017708;4906042880;0084188695;22/11/2022;12:01:38;1;CU;0;0,0
Y301017708;4906042880;0084188695;22/11/2022;12:01:38;5;CU;1;0,0
Y301044706;4906042880;0084188695;22/11/2022;12:01:38;2;CU;0;0,0
Y301044706;4906042880;0084188695;22/11/2022;12:01:38;4;CU;1;0,0
Y301519801;4906042880;0084188695;22/11/2022;12:01:38;10;CU;1;0,0
Y301764100;4906042880;0084188695;22/11/2022;12:01:38;1;CU;0;0,0
Y301780700;4906042880;0084188695;22/11/2022;12:01:38;1;CU;0;0,0
Y301780800;4906042880;0084188695;22/11/2022;12:01:38;6;CU;1;0,0
Y300636103;4906042879;0084188688;22/11/2022;12:01:38;18;CU;3;0,0
Y300636204;4906042879;0084188688;22/11/2022;12:01:38;18;CU;3;0,0
Y301677400;4906042879;0084188688;22/11/2022;12:01:38;6;CU;1;0,0
Y301677500;4906042879;0084188688;22/11/2022;12:01:38;24;CU;4;0,0
Y301677600;4906042879;0084188688;22/11/2022;12:01:38;12;CU;2;0,0
Y301849000;4906042879;0084188688;22/11/2022;12:01:38;12;CU;2;0,0
Y301849100;4906042879;0084188688;22/11/2022;12:01:38;2;CU;0;0,0
Y301849100;4906042879;0084188688;22/11/2022;12:01:38;10;CU;2;0,0
Y301893400;4906042879;0084188688;22/11/2022;12:01:38;18;CU;3;0,0
Y301922600;4906042879;0084188688;22/11/2022;12:01:38;18;CU;3;0,0
Y302150600;4906042879;0084188688;22/11/2022;12:01:38;16;CU;3;0,0
Y302150600;4906042879;0084188688;22/11/2022;12:01:38;2;CU;0;0,0
Y300752407;4906042898;0084188676;22/11/2022;12:01:40;1;CU;0;0,0
Y301519801;4906042898;0084188676;22/11/2022;12:01:40;8;CU;1;0,0
Y301522002;4906042898;0084188676;22/11/2022;12:01:40;4;CU;1;0,0
Y301522102;4906042898;0084188676;22/11/2022;12:01:40;4;CU;1;0,0
Y301780700;4906042898;0084188676;22/11/2022;12:01:40;9;CU;1;0,0
Y301780800;4906042898;0084188676;22/11/2022;12:01:40;6;CU;1;0,0
Y000060808;4906042896;0084188697;22/11/2022;12:01:40;2;CU;0;0,0
Y000060909;4906042896;0084188697;22/11/2022;12:01:40;18;CU;3;0,0
Y300752506;4906042896;0084188697;22/11/2022;12:01:40;10;CU;2;0,0
Y301017000;4906042896;0084188697;22/11/2022;12:01:40;7;CU;1;0,0
Y301017708;4906042896;0084188697;22/11/2022;12:01:40;13;CU;2;0,0
Y301044706;4906042896;0084188697;22/11/2022;12:01:40;15;CU;3;0,0
Y301044706;4906042896;0084188697;22/11/2022;12:01:40;4;CU;1;0,0
Y301522002;4906042896;0084188697;22/11/2022;12:01:40;1;CU;0;0,0
Y301709100;4906042896;0084188697;22/11/2022;12:01:40;10;CU;2;0,0
Y301709100;4906042896;0084188697;22/11/2022;12:01:40;1;CU;0;0,0
Y301918000;4906042896;0084188697;22/11/2022;12:01:40;8;CU;1;0,0
Y302057900;4906042896;0084188697;22/11/2022;12:01:40;5;CU;1;0,0
Y00561G0;4906042900;0084188698;22/11/2022;12:01:43;58;CU;10;0,0
Y00561G0;4906042900;0084188698;22/11/2022;12:01:43;1;CU;0;0,0
Y000060808;4906042900;0084188698;22/11/2022;12:01:43;62;CU;10;0,0
Y000060808;4906042900;0084188698;22/11/2022;12:01:43;12;CU;2;0,0
Y000060909;4906042900;0084188698;22/11/2022;12:01:43;32;CU;5;0,0
Y300752506;4906042900;0084188698;22/11/2022;12:01:43;16;CU;3;0,0
Y300752506;4906042900;0084188698;22/11/2022;12:01:43;4;CU;1;0,0
Y301017000;4906042900;0084188698;22/11/2022;12:01:43;1;CU;0;0,0
Y301017000;4906042900;0084188698;22/11/2022;12:01:43;48;CU;8;0,0
Y301017708;4906042900;0084188698;22/11/2022;12:01:43;23;CU;4;0,0
Y301044706;4906042900;0084188698;22/11/2022;12:01:43;59;CU;10;0,0
Y301519801;4906042900;0084188698;22/11/2022;12:01:43;82;CU;7;0,0
Y301522100;4906042900;0084188698;22/11/2022;12:01:43;32;CU;5;0,0
Y301918000;4906042900;0084188698;22/11/2022;12:01:43;35;CU;6;0,0
Y302057900;4906042900;0084188698;22/11/2022;12:01:43;1;CU;0;0,0
Y302057900;4906042900;0084188698;22/11/2022;12:01:43;25;CU;4;0,0
Y000060709;4906042901;0084188693;22/11/2022;12:01:44;5;CU;1;0,0
Y000060808;4906042901;0084188693;22/11/2022;12:01:44;1;CU;0;0,0
Y300752407;4906042901;0084188693;22/11/2022;12:01:44;7;CU;1;0,0
Y300752407;4906042901;0084188693;22/11/2022;12:01:44;1;CU;0;0,0
Y301601801;4906042901;0084188693;22/11/2022;12:01:44;3;CU;0;0,0
Y301764103;4906042901;0084188693;22/11/2022;12:01:44;17;CU;1;0,0
Y301764103;4906042901;0084188693;22/11/2022;12:01:44;6;CU;1;0,0
Y301780700;4906042901;0084188693;22/11/2022;12:01:44;1;CU;0;0,0
Y301780700;4906042901;0084188693;22/11/2022;12:01:44;8;CU;1;0,0
Y301780800;4906042901;0084188693;22/11/2022;12:01:44;9;CU;1;0,0
Y301780800;4906042901;0084188693;22/11/2022;12:01:44;18;CU;2;0,0
Y000060808;4906042902;0084188694;22/11/2022;12:01:46;1;CU;0;0,0
Y000060808;4906042902;0084188694;22/11/2022;12:01:46;5;CU;1;0,0
Y000060909;4906042902;0084188694;22/11/2022;12:01:46;2;CU;0;0,0
Y000060909;4906042902;0084188694;22/11/2022;12:01:46;2;CU;0;0,0
Y300752506;4906042902;0084188694;22/11/2022;12:01:46;2;CU;0;0,0
Y300752506;4906042902;0084188694;22/11/2022;12:01:46;5;CU;1;0,0
Y301044706;4906042902;0084188694;22/11/2022;12:01:46;3;CU;1;0,0
Y301044706;4906042902;0084188694;22/11/2022;12:01:46;1;CU;0;0,0
Y301519801;4906042902;0084188694;22/11/2022;12:01:46;1;CU;0;0,0
Y301522002;4906042902;0084188694;22/11/2022;12:01:46;3;CU;1;0,0
Y301522002;4906042902;0084188694;22/11/2022;12:01:46;2;CU;0;0,0
Y301522102;4906042902;0084188694;22/11/2022;12:01:46;2;CU;0;0,0
Y301522102;4906042902;0084188694;22/11/2022;12:01:46;2;CU;0;0,0
Y301709100;4906042902;0084188694;22/11/2022;12:01:46;14;CU;2;0,0
Y301709100;4906042902;0084188694;22/11/2022;12:01:46;9;CU;2;0,0
Y301918000;4906042902;0084188694;22/11/2022;12:01:46;4;CU;1;0,0
Y000060709;4906042903;0084188677;22/11/2022;12:01:47;1;CU;0;0,0
Y000060709;4906042903;0084188677;22/11/2022;12:01:47;6;CU;1;0,0
Y000060909;4906042903;0084188677;22/11/2022;12:01:47;8;CU;1;0,0
Y000060909;4906042903;0084188677;22/11/2022;12:01:47;2;CU;0;0,0
Y300752407;4906042903;0084188677;22/11/2022;12:01:47;6;CU;1;0,0
Y300752506;4906042903;0084188677;22/11/2022;12:01:47;1;CU;0;0,0
Y300752506;4906042903;0084188677;22/11/2022;12:01:47;5;CU;1;0,0
Y301017000;4906042903;0084188677;22/11/2022;12:01:47;6;CU;1;0,0
Y301044706;4906042903;0084188677;22/11/2022;12:01:47;4;CU;1;0,0
Y301519801;4906042903;0084188677;22/11/2022;12:01:47;6;CU;1;0,0
Y301522002;4906042903;0084188677;22/11/2022;12:01:47;1;CU;0;0,0
Y301522102;4906042903;0084188677;22/11/2022;12:01:47;3;CU;1;0,0
Y301709100;4906042903;0084188677;22/11/2022;12:01:47;1;CU;0;0,0
Y301709100;4906042903;0084188677;22/11/2022;12:01:47;1;CU;0;0,0
Y301764100;4906042903;0084188677;22/11/2022;12:01:47;3;CU;0;0,0
Y301764100;4906042903;0084188677;22/11/2022;12:01:47;5;CU;0;0,0
Y301780800;4906042903;0084188677;22/11/2022;12:01:47;11;CU;1;0,0
Y301780800;4906042903;0084188677;22/11/2022;12:01:47;8;CU;1;0,0
Y000060909;4906042934;0084188692;22/11/2022;12:30:53;20;CU;3;0,0
Y301764103;4906042934;0084188692;22/11/2022;12:30:53;15;CU;1;0,0
Y301764103;4906042934;0084188692;22/11/2022;12:30:53;9;CU;1;0,0
Y301780800;4906042934;0084188692;22/11/2022;12:30:53;2;CU;0;0,0
Y301780800;4906042934;0084188692;22/11/2022;12:30:53;19;CU;2;0,0
Y000060909;4906042938;0084188678;22/11/2022;12:30:59;3;CU;1;0,0
Y000060909;4906042938;0084188678;22/11/2022;12:30:59;2;CU;0;0,0
Y301044706;4906042938;0084188678;22/11/2022;12:30:59;4;CU;1;0,0
Y301044706;4906042938;0084188678;22/11/2022;12:30:59;1;CU;0;0,0
Y301522002;4906042938;0084188678;22/11/2022;12:30:59;7;CU;1;0,0
Y301522102;4906042938;0084188678;22/11/2022;12:30:59;3;CU;1;0,0
Y301709100;4906042938;0084188678;22/11/2022;12:30:59;3;CU;1;0,0
Y301764100;4906042938;0084188678;22/11/2022;12:30:59;3;CU;0;0,0
Y301780700;4906042938;0084188678;22/11/2022;12:30:59;9;CU;1;0,0
Y301780800;4906042938;0084188678;22/11/2022;12:30:59;3;CU;0;0,0
7002056A;4906042968;0084188713;22/11/2022;12:46:37;60;CU;6;0,0
7002056A;4906042968;0084188713;22/11/2022;12:46:37;600;CU;60;0,2
Y00561G0;4906042967;0084188710;22/11/2022;12:46:37;6;CU;1;0,0
Y000060802;4906042967;0084188710;22/11/2022;12:46:37;9;CU;2;0,0
Y000060902;4906042967;0084188710;22/11/2022;12:46:37;4;CU;1;0,0
Y300047300;4906042967;0084188710;22/11/2022;12:46:37;20;CU;3;0,0
Y300455703;4906042967;0084188710;22/11/2022;12:46:37;4;CU;1;0,0
Y300455804;4906042967;0084188710;22/11/2022;12:46:37;4;CU;1;0,0
Y300752300;4906042967;0084188710;22/11/2022;12:46:37;3;CU;1;0,0
Y300752602;4906042967;0084188710;22/11/2022;12:46:37;5;CU;0;0,0
Y301017000;4906042967;0084188710;22/11/2022;12:46:37;4;CU;1;0,0
Y301017800;4906042967;0084188710;22/11/2022;12:46:37;56;CU;9;0,0
Y301044700;4906042967;0084188710;22/11/2022;12:46:37;1;CU;0;0,0
Y301144400;4906042967;0084188710;22/11/2022;12:46:37;2;CU;0;0,0
Y301322800;4906042967;0084188710;22/11/2022;12:46:37;21;CU;4;0,0
Y301343900;4906042967;0084188710;22/11/2022;12:46:37;3;CU;1;0,0
Y00561G0;4906042970;0084188709;22/11/2022;12:46:38;5;CU;1;0,0
Y000060802;4906042970;0084188709;22/11/2022;12:46:38;5;CU;1;0,0
Y000060902;4906042970;0084188709;22/11/2022;12:46:38;8;CU;1;0,0
Y300047300;4906042970;0084188709;22/11/2022;12:46:38;1;CU;0;0,0
Y300047300;4906042970;0084188709;22/11/2022;12:46:38;4;CU;1;0,0
Y300752500;4906042970;0084188709;22/11/2022;12:46:38;4;CU;1;0,0
Y300752601;4906042970;0084188709;22/11/2022;12:46:38;11;CU;1;0,0
Y301017000;4906042970;0084188709;22/11/2022;12:46:38;4;CU;1;0,0
Y301017600;4906042970;0084188709;22/11/2022;12:46:38;5;CU;1;0,0
Y301017800;4906042970;0084188709;22/11/2022;12:46:38;5;CU;1;0,0
Y301044700;4906042970;0084188709;22/11/2022;12:46:38;4;CU;1;0,0
Y301343900;4906042970;0084188709;22/11/2022;12:46:38;4;CU;1;0,0
Y301764100;4906042970;0084188709;22/11/2022;12:46:38;12;CU;1;0,0
Y301780800;4906042970;0084188709;22/11/2022;12:46:38;3;CU;0;0,0
Y301780900;4906042970;0084188709;22/11/2022;12:46:38;12;CU;1;0,0
Y301781200;4906042970;0084188709;22/11/2022;12:46:38;12;CU;1;0,0
Y000060802;4906042969;0084188711;22/11/2022;12:46:38;18;CU;3;0,0
Y000060902;4906042969;0084188711;22/11/2022;12:46:38;15;CU;3;0,0
Y300047300;4906042969;0084188711;22/11/2022;12:46:38;9;CU;2;0,0
Y301017600;4906042969;0084188711;22/11/2022;12:46:38;7;CU;1;0,0
Y301017800;4906042969;0084188711;22/11/2022;12:46:38;1;CU;0;0,0
Y301044700;4906042969;0084188711;22/11/2022;12:46:38;12;CU;2;0,0
Y301343900;4906042969;0084188711;22/11/2022;12:46:38;3;CU;1;0,0
Y301764100;4906042969;0084188711;22/11/2022;12:46:38;13;CU;1;0,0
Y301765200;4906042969;0084188711;22/11/2022;12:46:38;6;CU;1;0,0
Y301780800;4906042969;0084188711;22/11/2022;12:46:38;12;CU;1;0,0
Y301780900;4906042969;0084188711;22/11/2022;12:46:38;7;CU;1;0,0
Y301781200;4906042969;0084188711;22/11/2022;12:46:38;4;CU;0;0,0
Y301781200;4906042969;0084188711;22/11/2022;12:46:38;1;CU;0;0,0
Y302169400;4906042969;0084188711;22/11/2022;12:46:38;15;CU;3;0,0
Y000060808;4906042971;0084188699;22/11/2022;12:46:40;7;CU;1;0,0
Y000060909;4906042971;0084188699;22/11/2022;12:46:40;1;CU;0;0,0
Y000060909;4906042971;0084188699;22/11/2022;12:46:40;11;CU;2;0,0
Y300752500;4906042971;0084188699;22/11/2022;12:46:40;1;CU;0;0,0
Y301017000;4906042971;0084188699;22/11/2022;12:46:40;1;CU;0;0,0
Y301017000;4906042971;0084188699;22/11/2022;12:46:40;6;CU;1;0,0
Y301044706;4906042971;0084188699;22/11/2022;12:46:40;10;CU;2;0,0
Y301519801;4906042971;0084188699;22/11/2022;12:46:40;6;CU;1;0,0
Y301522002;4906042971;0084188699;22/11/2022;12:46:40;6;CU;1;0,0
Y301522102;4906042971;0084188699;22/11/2022;12:46:40;3;CU;1;0,0
Y301709100;4906042971;0084188699;22/11/2022;12:46:40;19;CU;3;0,0
Y301918000;4906042971;0084188699;22/11/2022;12:46:40;1;CU;0;0,0
Y301918000;4906042971;0084188699;22/11/2022;12:46:40;3;CU;1;0,0
Y00561G0;4906042972;0084188708;22/11/2022;12:46:41;8;CU;1;0,0
Y00561G0;4906042972;0084188708;22/11/2022;12:46:41;13;CU;2;0,0
Y000060802;4906042972;0084188708;22/11/2022;12:46:41;6;CU;1;0,0
Y000060902;4906042972;0084188708;22/11/2022;12:46:41;32;CU;5;0,0
Y300047300;4906042972;0084188708;22/11/2022;12:46:41;6;CU;1;0,0
Y300752300;4906042972;0084188708;22/11/2022;12:46:41;14;CU;2;0,0
Y301017000;4906042972;0084188708;22/11/2022;12:46:41;18;CU;3;0,0
Y301017600;4906042972;0084188708;22/11/2022;12:46:41;1;CU;0;0,0
Y301017600;4906042972;0084188708;22/11/2022;12:46:41;21;CU;4;0,0
Y301017800;4906042972;0084188708;22/11/2022;12:46:41;13;CU;2;0,0
Y301044700;4906042972;0084188708;22/11/2022;12:46:41;13;CU;2;0,0
Y301764100;4906042972;0084188708;22/11/2022;12:46:41;3;CU;0;0,0
Y301764100;4906042972;0084188708;22/11/2022;12:46:41;8;CU;1;0,0
Y301765200;4906042972;0084188708;22/11/2022;12:46:41;3;CU;1;0,0
Y301780800;4906042972;0084188708;22/11/2022;12:46:41;9;CU;1;0,0
Y301780900;4906042972;0084188708;22/11/2022;12:46:41;4;CU;0;0,0
Y301780900;4906042972;0084188708;22/11/2022;12:46:41;1;CU;0;0,0
Y301781200;4906042972;0084188708;22/11/2022;12:46:41;1;CU;0;0,0
Y302169400;4906042972;0084188708;22/11/2022;12:46:41;11;CU;2;0,0
Y00561G0;4906042973;0084188707;22/11/2022;12:46:42;4;CU;1;0,0
Y00561G0;4906042973;0084188707;22/11/2022;12:46:42;3;CU;1;0,0
Y000060802;4906042973;0084188707;22/11/2022;12:46:42;39;CU;7;0,0
Y000060902;4906042973;0084188707;22/11/2022;12:46:42;2;CU;0;0,0
Y300047300;4906042973;0084188707;22/11/2022;12:46:42;1;CU;0;0,0
Y300752500;4906042973;0084188707;22/11/2022;12:46:42;2;CU;0;0,0
Y300752601;4906042973;0084188707;22/11/2022;12:46:42;1;CU;0;0,0
Y301017600;4906042973;0084188707;22/11/2022;12:46:42;3;CU;1;0,0
Y301017600;4906042973;0084188707;22/11/2022;12:46:42;2;CU;0;0,0
Y301017800;4906042973;0084188707;22/11/2022;12:46:42;2;CU;0;0,0
Y301017800;4906042973;0084188707;22/11/2022;12:46:42;1;CU;0;0,0
Y301044700;4906042973;0084188707;22/11/2022;12:46:42;4;CU;1;0,0
Y301044700;4906042973;0084188707;22/11/2022;12:46:42;32;CU;5;0,0
Y301322800;4906042973;0084188707;22/11/2022;12:46:42;6;CU;1;0,0
Y301764100;4906042973;0084188707;22/11/2022;12:46:42;7;CU;1;0,0
Y301764100;4906042973;0084188707;22/11/2022;12:46:42;9;CU;1;0,0
Y301765200;4906042973;0084188707;22/11/2022;12:46:42;2;CU;0;0,0
Y301765200;4906042973;0084188707;22/11/2022;12:46:42;1;CU;0;0,0
Y301780800;4906042973;0084188707;22/11/2022;12:46:42;2;CU;0;0,0
Y301780800;4906042973;0084188707;22/11/2022;12:46:42;18;CU;2;0,0
Y301780900;4906042973;0084188707;22/11/2022;12:46:42;2;CU;0;0,0
Y301781200;4906042973;0084188707;22/11/2022;12:46:42;1;CU;0;0,0
Y302169400;4906042973;0084188707;22/11/2022;12:46:42;5;CU;1;0,0
Y000060709;4906042974;0084188716;22/11/2022;12:46:43;2;CU;0;0,0
Y000060709;4906042974;0084188716;22/11/2022;12:46:43;77;CU;13;0,0
Y000060808;4906042974;0084188716;22/11/2022;12:46:43;4;CU;1;0,0
Y000060808;4906042974;0084188716;22/11/2022;12:46:43;21;CU;4;0,0
Y000060904;4906042974;0084188716;22/11/2022;12:46:43;141;CU;24;0,1
Y301017000;4906042974;0084188716;22/11/2022;12:46:43;4;CU;1;0,0
Y301017000;4906042974;0084188716;22/11/2022;12:46:43;117;CU;20;0,1
Y301017701;4906042974;0084188716;22/11/2022;12:46:43;143;CU;24;0,1
Y301044706;4906042974;0084188716;22/11/2022;12:46:43;5;CU;1;0,0
Y301044706;4906042974;0084188716;22/11/2022;12:46:43;61;CU;10;0,0
Y301709100;4906042974;0084188716;22/11/2022;12:46:43;101;CU;17;0,1
Y301709100;4906042974;0084188716;22/11/2022;12:46:43;5;CU;1;0,0
Y00561G0;4906042975;0084188703;22/11/2022;12:46:44;12;CU;2;0,0
Y000060802;4906042975;0084188703;22/11/2022;12:46:44;20;CU;3;0,0
Y000060902;4906042975;0084188703;22/11/2022;12:46:44;29;CU;5;0,0
Y300047300;4906042975;0084188703;22/11/2022;12:46:44;7;CU;1;0,0
Y300752300;4906042975;0084188703;22/11/2022;12:46:44;3;CU;1;0,0
Y301017000;4906042975;0084188703;22/11/2022;12:46:44;19;CU;3;0,0
Y301017000;4906042975;0084188703;22/11/2022;12:46:44;1;CU;0;0,0
Y301017600;4906042975;0084188703;22/11/2022;12:46:44;17;CU;3;0,0
Y301017800;4906042975;0084188703;22/11/2022;12:46:44;10;CU;2;0,0
Y301044700;4906042975;0084188703;22/11/2022;12:46:44;20;CU;3;0,0
Y301343900;4906042975;0084188703;22/11/2022;12:46:44;9;CU;2;0,0
Y301764100;4906042975;0084188703;22/11/2022;12:46:44;12;CU;1;0,0
Y301765200;4906042975;0084188703;22/11/2022;12:46:44;8;CU;1;0,0
Y301780800;4906042975;0084188703;22/11/2022;12:46:44;6;CU;1;0,0
Y301780900;4906042975;0084188703;22/11/2022;12:46:44;1;CU;0;0,0
Y301780900;4906042975;0084188703;22/11/2022;12:46:44;4;CU;0;0,0
Y302169400;4906042975;0084188703;22/11/2022;12:46:44;2;CU;0;0,0
Y000060709;4906042976;0084188717;22/11/2022;12:46:45;3;CU;1;0,0
Y000060709;4906042976;0084188717;22/11/2022;12:46:45;4;CU;1;0,0
Y000060808;4906042976;0084188717;22/11/2022;12:46:45;11;CU;2;0,0
Y000060808;4906042976;0084188717;22/11/2022;12:46:45;2;CU;0;0,0
Y000060909;4906042976;0084188717;22/11/2022;12:46:45;14;CU;2;0,0
Y000060909;4906042976;0084188717;22/11/2022;12:46:45;35;CU;6;0,0
Y300752302;4906042976;0084188717;22/11/2022;12:46:45;2;CU;0;0,0
